#Aext = 1.000000
#AirD = 0.025800
#K = 404.050000
#k3 = 1768000.000000
#k5 = 0.000000
#Scale = 1.050000
43.8	1.67847e-05	0.0175312
43.8293	1.67847e-05	0.0175429
43.8587	1.67847e-05	0.0175547
43.888	1.67847e-05	0.0175664
43.9173	1.67847e-05	0.0175781
43.9467	1.7395e-05	0.0182295
43.976	1.7395e-05	0.0182417
44.0053	1.7395e-05	0.0182538
44.0347	1.7395e-05	0.018266
44.064	1.7395e-05	0.0182782
44.0933	1.7395e-05	0.0182903
44.1227	1.7395e-05	0.0183025
44.152	1.7395e-05	0.0183147
44.1813	1.7395e-05	0.0183268
44.2107	1.7395e-05	0.018339
44.24	1.7395e-05	0.0183512
44.2693	1.7395e-05	0.0183633
44.2986	1.7395e-05	0.0183755
44.328	1.7395e-05	0.0183877
44.3573	1.7395e-05	0.0183998
44.3866	1.7395e-05	0.018412
44.416	1.7395e-05	0.0184242
44.4453	1.7395e-05	0.0184363
44.4746	1.7395e-05	0.0184485
44.504	1.7395e-05	0.0184607
44.5333	1.80054e-05	0.019121
44.5626	1.80054e-05	0.0191336
44.592	1.80054e-05	0.0191462
44.6213	1.80054e-05	0.0191587
44.6506	1.80054e-05	0.0191713
44.68	1.80054e-05	0.0191839
44.7093	1.80054e-05	0.0191965
44.7386	1.80054e-05	0.0192091
44.768	1.80054e-05	0.0192217
44.7973	1.80054e-05	0.0192343
44.8266	1.80054e-05	0.0192469
44.856	1.80054e-05	0.0192595
44.8853	1.80054e-05	0.0192721
44.9146	1.80054e-05	0.0192847
44.944	1.80054e-05	0.0192973
44.9733	1.80054e-05	0.0193099
45.0026	1.80054e-05	0.0193225
45.032	1.80054e-05	0.0193351
45.0613	1.86157e-05	0.0200035
45.0906	1.86157e-05	0.0200165
45.1199	1.86157e-05	0.0200295
45.1493	1.86157e-05	0.0200425
45.1786	1.86157e-05	0.0200556
45.2079	1.86157e-05	0.0200686
45.2373	1.86157e-05	0.0200816
45.2666	1.86157e-05	0.0200946
45.2959	1.86157e-05	0.0201076
45.3253	1.86157e-05	0.0201207
45.3546	1.86157e-05	0.0201337
45.3839	1.86157e-05	0.0201467
45.4133	1.86157e-05	0.0201597
45.4426	1.86157e-05	0.0201727
45.4719	1.86157e-05	0.0201858
