#Aext = 0.500000
#AirD = 0.025800
#K = 404.090000
#k3 = 1767500.000000
#k5 = 0.000000
#Scale = 1.207000
49.75	1.37329e-05	0.0187284
49.7651	1.37329e-05	0.0187341
49.7803	1.37329e-05	0.0187398
49.7954	1.37329e-05	0.0187455
49.8105	1.37329e-05	0.0187512
49.8257	1.37329e-05	0.0187569
49.8408	1.37329e-05	0.0187626
49.8559	1.37329e-05	0.0187683
49.8711	1.37329e-05	0.018774
49.8862	1.37329e-05	0.0187797
49.9013	1.37329e-05	0.0187854
49.9164	1.37329e-05	0.0187911
49.9316	1.37329e-05	0.0187968
49.9467	1.37329e-05	0.0188025
49.9618	1.37329e-05	0.0188082
49.977	1.37329e-05	0.0188139
49.9921	1.37329e-05	0.0188196
50.0072	1.37329e-05	0.0188253
50.0224	1.37329e-05	0.018831
50.0375	1.37329e-05	0.0188367
50.0526	1.37329e-05	0.0188424
50.0678	1.37329e-05	0.0188481
50.0829	1.37329e-05	0.0188538
50.098	1.37329e-05	0.0188595
50.1132	1.37329e-05	0.0188652
50.1283	1.43433e-05	0.0197095
50.1434	1.43433e-05	0.0197155
50.1586	1.43433e-05	0.0197214
50.1737	1.43433e-05	0.0197274
50.1888	1.43433e-05	0.0197333
50.2039	1.43433e-05	0.0197393
50.2191	1.43433e-05	0.0197452
50.2342	1.43433e-05	0.0197512
50.2493	1.43433e-05	0.0197571
50.2645	1.43433e-05	0.0197631
50.2796	1.43433e-05	0.019769
50.2947	1.43433e-05	0.019775
50.3099	1.43433e-05	0.0197809
50.325	1.43433e-05	0.0197869
50.3401	1.43433e-05	0.0197928
50.3553	1.43433e-05	0.0197988
50.3704	1.43433e-05	0.0198047
50.3855	1.43433e-05	0.0198107
50.4007	1.43433e-05	0.0198166
50.4158	1.43433e-05	0.0198226
50.4309	1.43433e-05	0.0198285
50.4461	1.43433e-05	0.0198345
50.4612	1.43433e-05	0.0198404
50.4763	1.43433e-05	0.0198464
50.4914	1.43433e-05	0.0198523
50.5066	1.49536e-05	0.0207033
50.5217	1.49536e-05	0.0207095
50.5368	1.49536e-05	0.0207157
50.552	1.49536e-05	0.0207219
50.5671	1.49536e-05	0.0207281
50.5822	1.49536e-05	0.0207343
50.5974	1.49536e-05	0.0207405
50.6125	1.49536e-05	0.0207467
50.6276	1.49536e-05	0.0207529
50.6428	1.49536e-05	0.0207591
50.6579	1.49536e-05	0.0207653
50.673	1.49536e-05	0.0207715
50.6882	1.49536e-05	0.0207777
50.7033	1.49536e-05	0.0207839
50.7184	1.49536e-05	0.0207901
50.7336	1.49536e-05	0.0207963
50.7487	1.49536e-05	0.0208025
50.7638	1.49536e-05	0.0208087
50.7789	1.49536e-05	0.0208149
