#Aext = 5.000000
#AirD = 0.025800
#K = 404.050000
#k3 = 1768000.000000
#k5 = 0.000000
#Scale = 1.050000
43.3	8.17871e-05	0.0844004
43.3256	8.17871e-05	0.0844503
43.3512	8.17871e-05	0.0845001
43.3767	8.17871e-05	0.08455
43.4023	8.17871e-05	0.0845999
43.4279	8.17871e-05	0.0846497
43.4535	8.42285e-05	0.0872247
43.479	8.42285e-05	0.0872761
43.5046	8.42285e-05	0.0873274
43.5302	8.42285e-05	0.0873787
43.5558	8.42285e-05	0.0874301
43.5814	8.42285e-05	0.0874814
43.6069	8.42285e-05	0.0875328
43.6325	8.42285e-05	0.0875841
43.6581	8.42285e-05	0.0876355
43.6837	8.42285e-05	0.0876868
43.7092	8.42285e-05	0.0877381
43.7348	8.42285e-05	0.0877895
43.7604	8.42285e-05	0.0878408
43.786	8.42285e-05	0.0878922
43.8116	8.42285e-05	0.0879435
43.8371	8.42285e-05	0.0879949
43.8627	8.42285e-05	0.0880462
43.8883	8.42285e-05	0.0880975
43.9139	8.42285e-05	0.0881489
43.9394	8.42285e-05	0.0882002
43.965	8.66699e-05	0.0908061
43.9906	8.66699e-05	0.090859
44.0162	8.66699e-05	0.0909118
44.0418	8.66699e-05	0.0909646
44.0673	8.66699e-05	0.0910175
44.0929	8.66699e-05	0.0910703
44.1185	8.66699e-05	0.0911231
44.1441	8.66699e-05	0.0911759
44.1696	8.66699e-05	0.0912288
44.1952	8.66699e-05	0.0912816
44.2208	8.66699e-05	0.0913344
44.2464	8.66699e-05	0.0913873
44.272	8.66699e-05	0.0914401
44.2975	8.66699e-05	0.0914929
44.3231	8.66699e-05	0.0915458
44.3487	8.66699e-05	0.0915986
44.3743	8.66699e-05	0.0916514
44.3998	8.66699e-05	0.0917042
44.4254	8.91113e-05	0.0943381
44.451	8.91113e-05	0.0943924
44.4766	8.91113e-05	0.0944467
44.5022	8.91113e-05	0.094501
44.5277	8.91113e-05	0.0945554
44.5533	8.91113e-05	0.0946097
44.5789	8.91113e-05	0.094664
44.6045	8.91113e-05	0.0947183
44.63	8.91113e-05	0.0947726
44.6556	8.91113e-05	0.0948269
44.6812	8.91113e-05	0.0948812
44.7068	8.91113e-05	0.0949356
44.7324	8.91113e-05	0.0949899
44.7579	8.91113e-05	0.0950442
44.7835	8.91113e-05	0.0950985
44.8091	8.91113e-05	0.0951528
44.8347	8.91113e-05	0.0952071
44.8602	9.15527e-05	0.0978674
44.8858	9.15527e-05	0.0979232
44.9114	9.15527e-05	0.097979
44.937	9.15527e-05	0.0980348
44.9626	9.15527e-05	0.0980906
44.9881	9.15527e-05	0.0981464
45.0137	9.15527e-05	0.0982022
45.0393	9.15527e-05	0.098258
45.0649	9.15527e-05	0.0983138
45.0904	9.15527e-05	0.0983696
45.116	9.15527e-05	0.0984254
45.1416	9.15527e-05	0.0984812
45.1672	9.15527e-05	0.0985371
45.1928	9.15527e-05	0.0985929
45.2183	9.15527e-05	0.0986487
45.2439	9.15527e-05	0.0987045
45.2695	9.39941e-05	0.10139
45.2951	9.39941e-05	0.101447
45.3206	9.39941e-05	0.101504
45.3462	9.39941e-05	0.101562
45.3718	9.39941e-05	0.101619
45.3974	9.39941e-05	0.101676
45.423	9.39941e-05	0.101733
45.4485	9.39941e-05	0.101791
45.4741	9.39941e-05	0.101848
45.4997	9.39941e-05	0.101905
45.5253	9.39941e-05	0.101963
45.5508	9.39941e-05	0.10202
45.5764	9.39941e-05	0.102077
45.602	9.39941e-05	0.102134
45.6276	9.39941e-05	0.102192
45.6532	9.64355e-05	0.1049
45.6787	9.64355e-05	0.104959
45.7043	9.64355e-05	0.105018
45.7299	9.64355e-05	0.105077
45.7555	9.64355e-05	0.105135
