#Aext = 10.000000
#AirD = 0.025800
#K = 404.090000
#k3 = 1767500.000000
#k5 = 0.000000
#Scale = 1.207000
50	0.00027832	0.378811
50.0165	0.00027832	0.378936
50.0329	0.00027832	0.379061
50.0494	0.00027832	0.379186
50.0659	0.00027832	0.379311
50.0824	0.00027832	0.379435
50.0988	0.00027832	0.37956
50.1153	0.00027832	0.379685
50.1318	0.00027832	0.37981
50.1483	0.00027832	0.379935
50.1647	0.00027832	0.380059
50.1812	0.00027832	0.380184
50.1977	0.00027832	0.380309
50.2142	0.000288086	0.393586
50.2306	0.000288086	0.393715
50.2471	0.000288086	0.393844
50.2636	0.000288086	0.393973
50.2801	0.000288086	0.394102
50.2965	0.000288086	0.394231
50.313	0.000288086	0.394361
50.3295	0.000288086	0.39449
50.346	0.000288086	0.394619
50.3624	0.000288086	0.394748
50.3789	0.000288086	0.394877
50.3954	0.000288086	0.395006
50.4119	0.000288086	0.395135
50.4283	0.000288086	0.395264
50.4448	0.000288086	0.395394
50.4613	0.000288086	0.395523
50.4778	0.000288086	0.395652
50.4942	0.000288086	0.395781
50.5107	0.000297852	0.409119
50.5272	0.000297852	0.409253
50.5437	0.000297852	0.409386
50.5601	0.000297852	0.40952
50.5766	0.000297852	0.409653
50.5931	0.000297852	0.409787
50.6096	0.000297852	0.40992
50.626	0.000297852	0.410054
50.6425	0.000297852	0.410187
50.659	0.000297852	0.41032
50.6755	0.000297852	0.410454
50.6919	0.000297852	0.410587
50.7084	0.000297852	0.410721
50.7249	0.000297852	0.410854
50.7414	0.000297852	0.410988
50.7578	0.000297852	0.411121
50.7743	0.000297852	0.411254
50.7908	0.000307617	0.424649
50.8072	0.000307617	0.424787
50.8237	0.000307617	0.424925
50.8402	0.000307617	0.425063
50.8567	0.000307617	0.4252
50.8731	0.000307617	0.425338
50.8896	0.000307617	0.425476
50.9061	0.000307617	0.425614
50.9226	0.000307617	0.425751
50.939	0.000307617	0.425889
50.9555	0.000307617	0.426027
50.972	0.000307617	0.426165
50.9885	0.000307617	0.426302
51.0049	0.000307617	0.42644
51.0214	0.000307617	0.426578
51.0379	0.000307617	0.426716
51.0544	0.000317383	0.440162
51.0708	0.000317383	0.440304
51.0873	0.000317383	0.440446
51.1038	0.000317383	0.440588
51.1203	0.000317383	0.44073
51.1367	0.000317383	0.440872
51.1532	0.000317383	0.441014
51.1697	0.000317383	0.441156
51.1862	0.000317383	0.441298
51.2026	0.000317383	0.44144
51.2191	0.000317383	0.441582
51.2356	0.000317383	0.441724
51.2521	0.000317383	0.441866
51.2685	0.000317383	0.442008
