480.2854	0.0168884	1.7416326	1.1683883	16.8884
481.2682	0.0162429	1.7442086	0.18413546	16.2429
482.2508	0.01627728	1.7465258	0.28239191	16.27728
483.2338	0.01632898	1.7485431	0.27468273	16.32898
484.217	0.01656928	1.7512033	0.23743852	16.56928
485.1996	0.01680468	1.7535903	0.26778414	16.80468
486.1824	0.01698916	1.756285	0.13428668	16.98916
487.1652	0.01718184	1.7590033	0.25416553	17.18184
488.1484	0.017319	1.7612302	0.16695731	17.319
489.1312	0.01749724	1.7636311	0.24450995	17.49724
490.114	0.01766878	1.7664193	0.2181314	17.66878
491.0968	0.01783808	1.7692306	0.18050275	17.83808
492.0796	0.01796776	1.772065	0.15056536	17.96776
493.0626	0.0181058	1.7741096	0.1678683	18.1058
494.0456	0.01823154	1.7769222	0.23819293	18.23154
495.0284	0.01841118	1.7798249	0.14871966	18.41118
496.011	0.0185396	1.7824494	0.19965287	18.5396
496.9938	0.01865282	1.7851908	0.19449438	18.65282
497.9768	0.01875804	1.7875448	0.13335391	18.75804
498.9598	0.0189541	1.7904812	0.19376055	18.9541
499.9426	0.0190179	1.7934966	0.20150073	19.0179
500.9254	0.01916158	1.7963199	0.14442938	19.16158
501.9082	0.0192885	1.7993775	0.18732388	19.2885
502.8912	0.01938584	1.8018395	0.14837421	19.38584
503.874	0.0195062	1.8046026	0.16525906	19.5062
504.8568	0.01964716	1.8077267	0.17031377	19.64716
505.8398	0.01975818	1.810944	0.17484073	19.75818
506.8226	0.01990474	1.8141099	0.15577132	19.90474
507.8054	0.02000906	1.8163822	0.16219293	20.00906
508.7884	0.02012832	1.8195555	0.18470015	20.12832
509.7714	0.02023074	1.8228529	0.15168533	20.23074
510.7542	0.02036024	1.8261034	0.18536136	20.36024
511.737	0.0204689	1.8284566	0.13785628	20.4689
512.7198	0.02059388	1.831748	0.15849782	20.59388
513.7026	0.02071308	1.83506	0.18263904	20.71308
514.6858	0.02080384	1.8384308	0.17241874	20.80384
515.6684	0.02094666	1.8414865	0.20264769	20.94666
516.6514	0.02105526	1.8442369	0.15221196	21.05526
517.634	0.0211751	1.8473464	0.16424038	21.1751
518.6168	0.02130202	1.8505175	0.17907872	21.30202
519.5998	0.02141578	1.8539379	0.18273391	21.41578
520.5826	0.0215329	1.8573927	0.13623572	21.5329
521.5656	0.02162656	1.8602424	0.14199398	21.62656
522.5482	0.02178376	1.8634358	0.14467866	21.78376
523.5312	0.02188484	1.8669988	0.17470147	21.88484
524.5142	0.02200374	1.8705275	0.15552217	22.00374
525.497	0.02212922	1.8740803	0.14250199	22.12922
526.4798	0.0221987	1.876724	0.18949705	22.1987
527.4628	0.02233856	1.8803598	0.16985457	22.33856
528.4456	0.02247662	1.8839682	0.18643236	22.47662
529.4286	0.0225756	1.8876022	0.17657393	22.5756
530.4112	0.0227073	1.8909472	0.18180015	22.7073
531.3944	0.0228048	1.8940265	0.18409969	22.8048
532.3772	0.0229292	1.8977103	0.1469788	22.9292
533.36	0.0230408	1.9014126	0.17228661	23.0408
534.3428	0.0231396	1.9048448	0.12852134	23.1396
535.3256	0.02320204	1.9085853	0.12005341	23.20204
536.3088	0.01447446	1.91175	4.0913146	14.47446
537.2914	0.00348687	1.9152203	1.1440955	3.48687
538.2742	0.00163551	1.9190134	0.20920096	1.63551
539.257	0.001179654	1.9225822	0.23719052	1.179654
540.24	0.0011119776	1.9264439	0.18502838	1.1119776
541.2228	0.001206146	1.9293558	0.22201655	1.206146
542.2056	0.001363692	1.9332209	0.18248971	1.363692
543.1884	0.001520344	1.9371034	0.078047963	1.520344
544.1714	0.001597114	1.9410373	0.077314657	1.597114
545.1544	0.00157698	1.9440433	0.079996463	1.57698
546.1372	0.00159637	1.9479778	0.085559711	1.59637
547.12	0.001620776	1.9519294	0.082815702	1.620776
548.1028	0.001651532	1.955898	0.0524763	1.651532

