463.9805	0.016348725	3.7836357	2.0640631	16.348725
464.962	0.014720375	3.7872361	0.13660998	14.720375
465.9435	0.0148459	3.7904207	0.22132929	14.8459
466.925	0.0147201	3.7940242	0.23680277	14.7201
467.90675	0.014807075	3.7974459	0.051139717	14.807075
468.88825	0.01498485	3.801053	0.32248224	14.98485
469.86975	0.015152075	3.8042414	0.28879051	15.152075
470.8515	0.01530655	3.8076671	0.14461522	15.30655
471.833	0.015504975	3.8112787	0.25679186	15.504975
472.81425	0.01560595	3.8150699	0.23437638	15.60595
473.79575	0.015750025	3.8186845	0.1503537	15.750025
474.7775	0.015897	3.8221157	0.28598278	15.897
475.75875	0.016043875	3.8254949	0.18500052	16.043875
476.7405	0.016170475	3.8289287	0.18487869	16.170475
477.722	0.01639245	3.8318176	0.20164153	16.39245
478.7035	0.016456	3.8354404	0.23846871	16.456
479.685	0.016599225	3.8386382	0.22396483	16.599225
480.66625	0.016710625	3.8428637	0.25982501	16.710625
481.648	0.0168572	3.8463044	0.13083744	16.8572
482.62925	0.01697435	3.8496917	0.17622119	16.97435
483.611	0.017090725	3.853135	0.18137369	17.090725
484.5925	0.017220475	3.8567668	0.19239761	17.220475
485.574	0.017337475	3.8599701	0.16726896	17.337475
486.55575	0.017468525	3.8634171	0.16911693	17.468525
487.53725	0.017573975	3.8670534	0.16901605	17.573975
488.519	0.01770945	3.8705033	0.22975631	17.70945
489.5	0.017835025	3.874498	0.175884	17.835025
490.48175	0.01794605	3.8779502	0.179551	17.94605
491.46325	0.01807295	3.8815926	0.18425038	18.07295
492.44475	0.018226025	3.8848022	0.14454871	18.226025
493.4265	0.0183114	3.8882582	0.20851198	18.3114
494.408	0.0184689	3.8919049	0.16550944	18.4689
495.3895	0.01856845	3.895117	0.1501917	18.56845
496.371	0.0186569	3.8987665	0.19921818	18.6569
497.35275	0.01877335	3.9022277	0.15860865	18.77335
498.334	0.018909075	3.9064796	0.14671648	18.909075
499.3155	0.0190354	3.9096954	0.17593293	19.0354
500.29725	0.01916535	3.9131602	0.15067053	19.16535
501.27875	0.019278025	3.9168171	0.17355285	19.278025
502.26025	0.01938005	3.9200353	0.1889589	19.38005
503.24175	0.019505175	3.923695	0.20540718	19.505175
504.2235	0.019634825	3.9271649	0.17743017	19.634825
505.20475	0.019731975	3.9305773	0.17337588	19.731975
506.18625	0.019849825	3.9346485	0.16293933	19.849825
507.168	0.01998545	3.938122	0.19293392	19.98545
508.1495	0.020111875	3.9417889	0.13976337	20.111875
509.131	0.020216475	3.9450131	0.14769166	20.216475
510.1125	0.02034435	3.9486828	0.15977835	20.34435
511.09425	0.020421175	3.9521613	0.2066966	20.421175
512.0755	0.020565225	3.955581	0.19569378	20.565225
513.05725	0.020678475	3.9590617	0.19211939	20.678475
514.03875	0.020764125	3.9627372	0.1816037	20.764125
515.02	0.0208825	3.966565	0.19170896	20.8825
516.00175	0.0209499	3.9700493	0.20322843	20.9499
516.98325	0.016270775	3.9737287	4.8655648	16.270775
517.965	0.0047690825	3.9772156	2.8778906	4.7690825
518.94625	0.00186099	3.9806425	0.52400048	1.86099
519.928	0.0012496475	3.9841316	0.25729073	1.2496475
520.9095	0.0010695518	3.9878168	0.21448858	1.0695518
521.891	0.00099131	3.9910517	0.19668156	0.99131
522.8725	0.0012686375	3.9951426	0.27187707	1.2686375
523.854	0.0015069875	3.9988318	0.18040665	1.5069875
524.8355	0.00155608	4.0020691	0.060315397	1.55608
525.817	0.00152434	4.0057608	0.060647917	1.52434
526.79875	0.0015773475	4.0092581	0.10235915	1.5773475
527.78025	0.001613695	4.0129528	0.12595704	1.613695
528.76175	0.0016228575	4.0161934	0.095418897	1.6228575
529.7435	0.0016070825	4.0196941	0.055753729	1.6070825
530.725	0.0016276125	4.0233928	0.069658403	1.6276125
531.70625	0.00161546	4.0272337	0.065559689	1.61546
532.68775	0.00160933	4.0309348	0.070209036	1.60933
533.6695	0.0016163875	4.0344402	0.061169076	1.6163875
534.65075	0.0016292725	4.0378829	0.13159451	1.6292725
535.6325	0.0016398625	4.0413904	0.065840124	1.6398625
536.614	0.00162365	4.0443655	0.075800087	1.62365
537.5955	0.001615775	4.0480737	0.10538148	1.615775
538.577	0.0016122475	4.0513222	0.087072943	1.6122475
539.5585	0.0015983975	4.0550329	0.089014344	1.5983975
540.54	0.0016172775	4.0591441	0.068522281	1.6172775
541.52125	0.001622125	4.0625936	0.066348465	1.622125
542.503	0.00161257	4.0661093	0.061514463	1.61257
543.4845	0.001597345	4.0698253	0.031710578	1.597345
544.466	0.0016061775	4.0730783	0.094161794	1.6061775
545.44775	0.0016212675	4.0765972	0.091387104	1.6212675
546.42925	0.001629405	4.080317	0.05414825	1.629405

